GAS_SENT_TO_FLARE,FLARE_FEED_GAS_CH4_MOLE_FRACT
932050.0949,0.4067
971846.564,0.4067
971846.564,0.4067
803918.3853,0.4067
803918.3853,0.4067
1017196.662,0.4067
1017196.662,0.4067
757669.8342,0.4067
757669.8342,0.4067
2423381.891,0.928245
2423381.891,0.928245
51246000,0.928245
51246000,0.928245
70627500,0.928245
70627500,0.928245
32306978.64,0.928245
32306978.64,0.928245
155052000,0.928245
155052000,0.928245
32398991.4,0.928245
32398991.4,0.928245
61244517.8,0.928245
61244517.8,0.928245
37387000,0.6701
37387000,0.6701
55782000,0.6701
55782000,0.6701
26850000,0.6701
26850000,0.6701
143701042,0.6701
143701042,0.6701
140723750,0.6701
140723750,0.6701
165753792,0.6701
165753792,0.6701
122172208,0.6701
122172208,0.6701
60022000,0.6701
60022000,0.6701
41151000,0.6701
41151000,0.6701
35809667,0.6701
35809667,0.6701
43008208,0.6701
43008208,0.6701
14850000,0.6701
14850000,0.6701
1064000,0.6701
1064000,0.6701
864800,0.6701
864800,0.6701
188600,0.6701
188600,0.6701
711700,0.6701
711700,0.6701
312500,0.6701
312500,0.6701
3362400,0.6701
3362400,0.6701
387100,0.6701
387100,0.6701
223300,0.6701
223300,0.6701
713560,0.6701
713560,0.6701
2497000,0.6701
2497000,0.6701
1219000,0.6701
1219000,0.6701
2432750,0.6701
2432750,0.6701
3186700,0.6701
3186700,0.6701
3354300,0.6701
3354300,0.6701
303300,0.6701
303300,0.6701
260400,0.59807
260400,0.59807
261658.7227,0.59807
261658.7227,0.59807
541632,0.7098
541632,0.7098
541632,0.7098
541632,0.7098
542531,0.72969
542531,0.72969
542531,0.72969
542531,0.72969
151776,0.69613
151776,0.69613
519002,0.6967
519002,0.6967
447268,0.3921313
447268,0.3921313
447268,0.3921313
447268,0.3921313
572092.9396,0.3921313
572092.9396,0.3921313
507022.5667,0.3921313
507022.5667,0.3921313
421786,0.6967
421786,0.6967
394444,0.72328
394444,0.72328
543120,0.3921313
543120,0.3921313
59751635.76,0.3921313
59751635.76,0.3921313
272304,0.79157
272304,0.79157
521575,0.70482
521575,0.70482
521575,0.70482
521575,0.70482
521172,0.70482
521172,0.70482
521141,0.70482
521141,0.70482
360544.3003,0.67084
360544.3003,0.67084
528368.96,0.6816
528368.96,0.6816
378696,0.70955
378696,0.70955
378696,0.70955
378696,0.70955
378696,0.70955
378696,0.70955
378696,0.70955
378696,0.70955
512005,0.74467
512005,0.74467
509340,0.74054
509340,0.74054
509340,0.74054
509340,0.74054
543120,0.70878
543120,0.70878
523306.66,0.72122
523306.66,0.72122
111507,0.72539
111507,0.72539
111507,0.72539
111507,0.72539
111507,0.72539
111507,0.72539
444354,0.7022
444354,0.7022
386838.46,0.6696
386838.46,0.6696
639120.0143,0.76947
639120.0143,0.76947
448977.7034,0.6488
448977.7034,0.6488
385826,0.6488
385826,0.6488
157356,0.69357
157356,0.69357
190595.8766,0.69357
190595.8766,0.69357
548796.4627,0.59807
548796.4627,0.59807
541942,0.70878
541942,0.70878
543120,0.70878
543120,0.70878
539462,0.70482
539462,0.70482
579956.4066,0.70482
579956.4066,0.70482
531588,0.70482
531588,0.70482
709560,0.68623
709560,0.68623
709560,0.68623
709560,0.68623
709560,0.68623
709560,0.68623
709560,0.68623
709560,0.68623
709560,0.68623
709560,0.68623
116991040,0.886556
116991040,0.886556
14139720,0.886556
14139720,0.886556
39453620,0.886556
39453620,0.886556
245830,0.886556
245830,0.886556
2829020,0.886556
2829020,0.886556
390140,0.886556
390140,0.886556
28681750,0.886556
28681750,0.886556
28681750,0.886556
28681750,0.886556
166090,0.886556
166090,0.886556
80710,0.886556
80710,0.886556
1191330,0.886556
1191330,0.886556
545970,0.886556
545970,0.886556
389470,0.886556
389470,0.886556
82220,0.886556
82220,0.886556
43520,0.886556
43520,0.886556
86340,0.886556
86340,0.886556
375070,0.886556
375070,0.886556
386180,0.886556
386180,0.886556
845580,0.886556
845580,0.886556
9024220,0.886556
9024220,0.886556
50820,0.886556
50820,0.886556
27911010,0.886556
27911010,0.886556
39650,0.886556
39650,0.886556
102820,0.886556
102820,0.886556
333320,0.886556
333320,0.886556
6549080,0.886556
6549080,0.886556
8333680,0.886556
8333680,0.886556
496010,0.886556
496010,0.886556
299000,0.773313
299000,0.773313
3424910,0.773313
3424910,0.773313
10436000,0.0923
10436000,0.0923
23648000,0.4959
23648000,0.4959
6112000,0.0923
6112000,0.0923
22225000,0.4959
22225000,0.4959
25423900,0.773313
25423900,0.773313
30680950,0.773313
30680950,0.773313
84700,0.773313
84700,0.773313
16076740,0.773313
16076740,0.773313
30588467.5,0.773313
30588467.5,0.773313
3700609.253,0.774
3700609.253,0.774
5825003.035,0.774
5825003.035,0.774
4109557.627,0.774
4109557.627,0.774
4635008.22,0.774
4635008.22,0.774
3664408.747,0.774
3664408.747,0.774
2236527.267,0.774
2236527.267,0.774
2648819.84,0.774
2648819.84,0.774
3684165.173,0.774
3684165.173,0.774
3186344.533,0.774
3186344.533,0.774
2012001.813,0.774
2012001.813,0.774
1724063.627,0.774
1724063.627,0.774
3294783.36,0.774
3294783.36,0.774
1278792.96,0.774
1278792.96,0.774
3027470.933,0.774
3027470.933,0.774
4423299.927,0.774
4423299.927,0.774
5676026.799,0.774
5676026.799,0.774
2630741.227,0.774
2630741.227,0.774
1373956.693,0.774
1373956.693,0.774
2754670.72,0.774
2754670.72,0.774
1877074.987,0.774
1877074.987,0.774
869657.0667,0.774
869657.0667,0.774
812913.4933,0.774
812913.4933,0.774
2530400,0.6701
2530400,0.6701
2917200,0.6701
2917200,0.6701
1833650,0.6701
1833650,0.6701
581000,0.6701
581000,0.6701
795500,0.6701
795500,0.6701
364000,0.6701
364000,0.6701
590000,0.6701
590000,0.6701
854800,0.6701
854800,0.6701
670000,0.6701
670000,0.6701
697050,0.6701
697050,0.6701
565000,0.6701
565000,0.6701
1230250,0.6701
1230250,0.6701
401500,0.6701
401500,0.6701
897996.79,0.6701
897996.79,0.6701
51877.86,0.6701
51877.86,0.6701
5276.58,0.6701
5276.58,0.6701
1846718.92,0.6701
1846718.92,0.6701
256641.26,0.6701
256641.26,0.6701
1109880.19,0.6701
1109880.19,0.6701
192641.96,0.6701
192641.96,0.6701
13754.17,0.6701
13754.17,0.6701
27869.72,0.6701
27869.72,0.6701
2456834.39,0.6701
2456834.39,0.6701
3634993.13,0.6701
3634993.13,0.6701
3296605.09,0.6701
3296605.09,0.6701
1455375.02,0.6701
1455375.02,0.6701
997164.11,0.6701
997164.11,0.6701
3502165.79,0.6701
3502165.79,0.6701
1770421.19,0.6701
1770421.19,0.6701
547889.85,0.6701
547889.85,0.6701
1815533.82,0.6701
1815533.82,0.6701
1037282.79,0.6701
1037282.79,0.6701
65982.02,0.6701
65982.02,0.6701
18609.92,0.6701
18609.92,0.6701
1275418.4,0.6701
1275418.4,0.6701
6101.89,0.6701
6101.89,0.6701
258727.59,0.6701
258727.59,0.6701
1206208.24,0.6701
1206208.24,0.6701
80676.29,0.6701
80676.29,0.6701
131068.35,0.6701
131068.35,0.6701
76502.88,0.6701
76502.88,0.6701
893570.52,0.6701
893570.52,0.6701
45031.15,0.6701
45031.15,0.6701
551311.99,0.70482
551311.99,0.70482
407479.9066,0.70482
407479.9066,0.70482
403866.5397,0.70482
403866.5397,0.70482
505796,0.70482
505796,0.70482
600019.0408,0.70482
600019.0408,0.70482
20400,0.86
20400,0.86
20400,0.86
20400,0.86
20400,0.86
20400,0.86
20400,0.86
20400,0.86
20400,0.86
20400,0.86
20400,0.86
20400,0.86
316125,0.9488
316125,0.9488
220250,0.9488
220250,0.9488
26500,0.8175
26500,0.8175
18042,0.8175
18042,0.8175
41208,0.8175
41208,0.8175
13083,0.8175
13083,0.8175
15792,0.8175
15792,0.8175
29417,0.8175
29417,0.8175
28083,0.8175
28083,0.8175
10375,0.8175
10375,0.8175
105417,0.8175
105417,0.8175
24958,0.8175
24958,0.8175
31458,0.8175
31458,0.8175
7542,0.8175
7542,0.8175
10708,0.8175
10708,0.8175
17000,0.8175
17000,0.8175
53333,0.8175
53333,0.8175
74000,0.8175
74000,0.8175
18333,0.8175
18333,0.8175
17917,0.8175
17917,0.8175
38250,0.8175
38250,0.8175
18375,0.8175
18375,0.8175
20583,0.8175
20583,0.8175
25417,0.8175
25417,0.8175
9917,0.8175
9917,0.8175
28000,0.8175
28000,0.8175
15417,0.8175
15417,0.8175
34042,0.8175
34042,0.8175
13333,0.8175
13333,0.8175
2667430,0.886556
2667430,0.886556
1316960,0.886556
1316960,0.886556
6124230,0.886556
6124230,0.886556
5460,0.886556
5460,0.886556
1274600,0.886556
1274600,0.886556
28457620,0.886556
28457620,0.886556
13837230,0.886556
13837230,0.886556
110250,0.886556
110250,0.886556
63930,0.886556
63930,0.886556
948580,0.886556
948580,0.886556
4025150,0.886556
4025150,0.886556
1335960,0.886556
1335960,0.886556
12562110,0.886556
12562110,0.886556
1231270,0.886556
1231270,0.886556
9729130,0.886556
9729130,0.886556
975130,0.886556
975130,0.886556
198330,0.886556
198330,0.886556
3401200,0.886556
3401200,0.886556
92660,0.886556
92660,0.886556
259910,0.886556
259910,0.886556
266950,0.886556
266950,0.886556
179850,0.886556
179850,0.886556
495280,0.886556
495280,0.886556
156790,0.886556
156790,0.886556
2219570,0.886556
2219570,0.886556
6220,0.886556
6220,0.886556
632750,0.886556
632750,0.886556
1284990,0.886556
1284990,0.886556
291960,0.886556
291960,0.886556
586960,0.886556
586960,0.886556
14446440,0.886556
14446440,0.886556
1725330,0.886556
1725330,0.886556
4235780,0.886556
4235780,0.886556
652717.3333,0.774
652717.3333,0.774
4802414.08,0.774
4802414.08,0.774
11154894.79,0.774
11154894.79,0.774
5498275,0.774
5498275,0.774
1396011.813,0.774
1396011.813,0.774
5429633.613,0.774
5429633.613,0.774
917629.44,0.774
917629.44,0.774
2008241.92,0.774
2008241.92,0.774
1077177.387,0.774
1077177.387,0.774
1629876.48,0.774
1629876.48,0.774
3217653.091,0.774
3217653.091,0.774
5455969.6,0.774
5455969.6,0.774
14500402.37,0.774
14500402.37,0.774
1384866.88,0.774
1384866.88,0.774
2780316.373,0.774
2780316.373,0.774
6580318.073,0.774
6580318.073,0.774
3063272.283,0.774
3063272.283,0.774
1642048.533,0.774
1642048.533,0.774
2668300.133,0.774
2668300.133,0.774
2510100.48,0.774
2510100.48,0.774
2664955.947,0.774
2664955.947,0.774
727765.3333,0.774
727765.3333,0.774
5290109.227,0.774
5290109.227,0.774
11837347.71,0.774
11837347.71,0.774
457648.64,0.774
457648.64,0.774
1048319.893,0.774
1048319.893,0.774
2845251.84,0.774
2845251.84,0.774
701258.6667,0.774
701258.6667,0.774
3617367.573,0.774
3617367.573,0.774
1876535.6,0.774
1876535.6,0.774
3272032.373,0.774
3272032.373,0.774
2854317.547,0.774
2854317.547,0.774
3996189.01,0.774
3996189.01,0.774
5525283.04,0.774
5525283.04,0.774
2406537.813,0.774
2406537.813,0.774
2553936.268,0.774
2553936.268,0.774
2315636.28,0.6701
2315636.28,0.6701
159934.08,0.6701
159934.08,0.6701
134446.66,0.6701
134446.66,0.6701
122685.95,0.6701
122685.95,0.6701
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
19167,0.8175
19167,0.8175
20208,0.8175
20208,0.8175
16042,0.8175
16042,0.8175
12708,0.8175
12708,0.8175
15000,0.8175
15000,0.8175
55917,0.9671
55917,0.9671
29375,0.9671
29375,0.9671
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3669120,0.90441
3669120,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
3679200,0.90441
12875500,0.577
12875500,0.577
2734000,0.577
2734000,0.577
245000,0.577
245000,0.577
6308750,0.69508
6308750,0.69508
9215000,0.69508
9215000,0.69508
17365000,0.69508
17365000,0.69508
139872130,0.8308
139872130,0.8308
12696000,0.75309
12696000,0.75309
14515030,0.69311
14515030,0.69311
1921780,0.825126
1921780,0.825126
529120,0.69508
529120,0.69508
2656380,0.4872
2656380,0.4872
224260,0.332848
224260,0.332848
1673580,0.69508
1673580,0.69508
240000,0.577
240000,0.577
268330,0.54819
268330,0.54819
38790,0.56676
38790,0.56676
916000,0.69508
916000,0.69508
184000,0.69508
184000,0.69508
20000,0.69508
20000,0.69508
151460,0.0036038
151460,0.0036038
121830,0.104369
121830,0.104369
1395600,0.5399533
1395600,0.5399533
831250,0.69508
831250,0.69508
15000,0.7035805
15000,0.7035805
1676380,0.886556
1676380,0.886556
34870,0.886556
34870,0.886556
1174030,0.886556
1174030,0.886556
4256680,0.886556
4256680,0.886556
1644150,0.886556
1644150,0.886556
591620,0.886556
591620,0.886556
4996750,0.886556
4996750,0.886556
1195290,0.886556
1195290,0.886556
2453780,0.886556
2453780,0.886556
1762220,0.886556
1762220,0.886556
2443230,0.886556
2443230,0.886556
68960,0.886556
68960,0.886556
226150,0.886556
226150,0.886556
61640,0.886556
61640,0.886556
961260,0.886556
961260,0.886556
1468850,0.886556
1468850,0.886556
420180,0.886556
420180,0.886556
188850,0.886556
188850,0.886556
101600,0.886556
101600,0.886556
80660,0.886556
80660,0.886556
195050,0.886556
195050,0.886556
850720,0.886556
850720,0.886556
2121580,0.886556
2121580,0.886556
1462960,0.886556
1462960,0.886556
89840,0.886556
89840,0.886556
8173610,0.886556
8173610,0.886556
87830,0.886556
87830,0.886556
590230,0.886556
590230,0.886556
20530,0.886556
20530,0.886556
1107560,0.886556
1107560,0.886556
2874340,0.886556
2874340,0.886556
3215880,0.886556
3215880,0.886556
1055320,0.886556
1055320,0.886556
2460882.012,0.774
2460882.012,0.774
1109205.973,0.774
1109205.973,0.774
3095015.68,0.774
3095015.68,0.774
5515073.122,0.774
5515073.122,0.774
1834509.013,0.774
1834509.013,0.774
1625667.84,0.774
1625667.84,0.774
2166607.573,0.774
2166607.573,0.774
3048134.536,0.774
3048134.536,0.774
2235173.76,0.774
2235173.76,0.774
4653523.607,0.774
4653523.607,0.774
2590331.741,0.774
2590331.741,0.774
2575304.778,0.774
2575304.778,0.774
3446940.337,0.774
3446940.337,0.774
5339911.236,0.774
5339911.236,0.774
3966950.827,0.774
3966950.827,0.774
6654735.2,0.774
6654735.2,0.774
3361411.307,0.774
3361411.307,0.774
3513947.307,0.774
3513947.307,0.774
2706506.027,0.774
2706506.027,0.774
9112000,0.774
9112000,0.774
2959508.397,0.774
2959508.397,0.774
2950400,0.774
2950400,0.774
3260000,0.904
3260000,0.904
4893000,0.904
4893000,0.904
68556521.74,0.9136449
68556521.74,0.9136449
147948.171,0.0071
147948.171,0.0071
323633.957,0.0071
323633.957,0.0071
425585.306,0.0071
425585.306,0.0071
499457.17,0.0071
499457.17,0.0071
349047.735,0.0071
349047.735,0.0071
509080.149,0.0071
509080.149,0.0071
396523.207,0.0071
396523.207,0.0071
511792.151,0.0071
511792.151,0.0071
457284.155,0.0071
457284.155,0.0071
440325.634,0.0071
440325.634,0.0071
482324.927,0.0071
482324.927,0.0071
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
114648,0.8627
185288,0.58091
185288,0.58091
184921,0.58091
184921,0.58091
184855.5,0.58091
184855.5,0.58091
184382,0.58091
184382,0.58091
188885.5,0.58091
188885.5,0.58091
195717.5,0.58091
195717.5,0.58091
185083,0.58091
185083,0.58091
291406.5,0.58091
291406.5,0.58091
230885,0.58091
230885,0.58091
247146,0.58091
247146,0.58091
233571,0.58091
233571,0.58091
201265.5,0.58091
201265.5,0.58091
204591.5,0.58091
204591.5,0.58091
190822.5,0.58091
190822.5,0.58091
200361,0.58091
200361,0.58091
186796.5,0.58091
186796.5,0.58091
186426.5,0.58091
186426.5,0.58091
348119,0.58091
348119,0.58091
264179.5,0.58091
264179.5,0.58091
187667,0.58091
187667,0.58091
380930.5,0.58091
380930.5,0.58091
185117.5,0.58091
185117.5,0.58091
46989670,0.69115
46989670,0.69115
45000,0.7035805
45000,0.7035805
2189140,0.64701
2189140,0.64701
446000,0.825126
446000,0.825126
582010,0.58315
582010,0.58315
3961150,0.02684
3961150,0.02684
4113100,0.00217
4113100,0.00217
36634940,0.00353
36634940,0.00353
44150000,0.79578
44150000,0.79578
26759380,0.7856
26759380,0.7856
131000,0.7035805
131000,0.7035805
180000,0.67265
180000,0.67265
80000,0.6876
80000,0.6876
140140,0.25568
140140,0.25568
2615210,0.5824367
2615210,0.5824367
3843750,0.756125
3843750,0.756125
33012790,0.01828
33012790,0.01828
1490,0.010495
1490,0.010495
6401770,0.01127
6401770,0.01127
416030,0.5970267
416030,0.5970267
6757000,0.69508
6757000,0.69508
1350000,0.69508
1350000,0.69508
276000,0.69508
276000,0.69508
40245480,0.7614533
40245480,0.7614533
65000,0.69508
65000,0.69508
5610,0.104369
5610,0.104369
420000,0.4806325
420000,0.4806325
14317140,0.04003
14317140,0.04003
8070950,0.04003
8070950,0.04003
742840,0.439116
742840,0.439116
1730050,0.532645
1730050,0.532645
664710,0.54875
664710,0.54875
1065520,0.462425
1065520,0.462425
4064740,0.65443
4064740,0.65443
498460,0.00545
498460,0.00545
1622920,0.33561
1622920,0.33561
468000,0.4610325
468000,0.4610325
150750,0.69508
150750,0.69508
265420,0.5081
265420,0.5081
10037610,0.6226567
10037610,0.6226567
10087770,0.653155
10087770,0.653155
10941350,0.01192
10941350,0.01192
17615030,0.6108433
17615030,0.6108433
45115990,0.6785033
45115990,0.6785033
5259770,0.65977
5259770,0.65977
72350,0.886556
72350,0.886556
860810,0.886556
860810,0.886556
6834960,0.886556
6834960,0.886556
509350,0.886556
509350,0.886556
593490,0.886556
593490,0.886556
121090,0.886556
121090,0.886556
692900,0.886556
692900,0.886556
370870,0.886556
370870,0.886556
84090,0.886556
84090,0.886556
48687770,0.886556
48687770,0.886556
1503970,0.886556
1503970,0.886556
2392150,0.886556
2392150,0.886556
3287750,0.886556
3287750,0.886556
309990,0.886556
309990,0.886556
48880,0.886556
48880,0.886556
3120,0.886556
3120,0.886556
6051810,0.886556
6051810,0.886556
1436760,0.886556
1436760,0.886556
3317230,0.886556
3317230,0.886556
4476670,0.886556
4476670,0.886556
882860,0.886556
882860,0.886556
484460,0.886556
484460,0.886556
3216840,0.886556
3216840,0.886556
857430,0.886556
857430,0.886556
47540,0.886556
47540,0.886556
21485680,0.886556
21485680,0.886556
2748165,0.58698
2748165,0.58698
951210,0.58698
951210,0.58698
71100,0.559481
71100,0.559481
6531000,0.559481
6531000,0.559481
10548070,0.559481
10548070,0.559481
7262060,0.559481
7262060,0.559481
5377750,0.559481
5377750,0.559481
271950,0.559481
271950,0.559481
357784.524,0.0071
357784.524,0.0071
552115.35,0.0071
552115.35,0.0071
379543.236,0.0071
379543.236,0.0071
502242.576,0.0071
502242.576,0.0071
301120.791,0.0071
301120.791,0.0071
3657297.642,0.0071
3657297.642,0.0071
214056.94,0.0071
214056.94,0.0071
380524.799,0.0071
380524.799,0.0071
408913.897,0.0071
408913.897,0.0071
509431.342,0.0071
509431.342,0.0071
1102348.656,0.0071
1102348.656,0.0071
679091.58,0.0071
679091.58,0.0071
566992.868,0.0071
566992.868,0.0071
484079.021,0.0071
484079.021,0.0071
524353.605,0.0071
524353.605,0.0071
955585.813,0.0071
955585.813,0.0071
178251.366,0.0071
178251.366,0.0071
919410.142,0.0071
919410.142,0.0071
440132.015,0.0071
440132.015,0.0071
245052.195,0.0071
245052.195,0.0071
645969.31,0.0071
645969.31,0.0071
639273.617,0.0071
639273.617,0.0071
405801.095,0.0071
405801.095,0.0071
434541.888,0.0071
434541.888,0.0071
456497.643,0.0071
456497.643,0.0071
615051.308,0.0071
615051.308,0.0071
586480.544,0.0071
586480.544,0.0071
859891.442,0.0071
859891.442,0.0071
374561.657,0.0071
374561.657,0.0071
312824.058,0.0071
312824.058,0.0071
1021845.393,0.0071
1021845.393,0.0071
23305667.7,0.0071
23305667.7,0.0071
495442.783,0.0071
495442.783,0.0071
1208150.819,0.0071
1208150.819,0.0071
432725.676,0.0071
432725.676,0.0071
135655.422,0.0071
135655.422,0.0071
565978.656,0.0071
565978.656,0.0071
354019.147,0.0071
354019.147,0.0071
1022500.404,0.0071
1022500.404,0.0071
1050344.244,0.0071
1050344.244,0.0071
409456.504,0.0071
409456.504,0.0071
184575.5,0.58091
184575.5,0.58091
197666,0.58091
197666,0.58091
188444,0.58091
188444,0.58091
186989,0.58091
186989,0.58091
186638.5,0.58091
186638.5,0.58091
242026,0.58091
242026,0.58091
190205.5,0.58091
190205.5,0.58091
189277.5,0.58091
189277.5,0.58091
3206322.55,0.75
3206322.55,0.75
2114141.059,0.75
2114141.059,0.75
48696005.82,0.75
48696005.82,0.75
1920152.024,0.75
1920152.024,0.75
11074174.65,0.75
11074174.65,0.75
4500897.151,0.75
4500897.151,0.75
47246524.75,0.765
47246524.75,0.765
6505757.61,0.738
6505757.61,0.738
8402514.638,0.75
8402514.638,0.75
5541295.399,0.75
5541295.399,0.75
7454516.904,0.75
7454516.904,0.75
2916572.539,0.75
2916572.539,0.75
2504186.16,0.931
2504186.16,0.931
3518191.148,0.75
3518191.148,0.75
2504186.16,0.931
2504186.16,0.931
6255325.477,0.738
6255325.477,0.738
1393347.311,0.738
1393347.311,0.738
13599346.67,0.738
13599346.67,0.738
2835306.638,0.75
2835306.638,0.75
2931962.719,0.75
2931962.719,0.75
3694153.951,0.75
3694153.951,0.75
2694377.387,0.765
2694377.387,0.765
3198711.504,0.738
3198711.504,0.738
2771776.208,0.738
2771776.208,0.738
4431885.92,0.738
4431885.92,0.738
191462.208,0.738
191462.208,0.738
191462.208,0.738
191462.208,0.738
29971950,0.6654667
29971950,0.6654667
83330,0.7032
83330,0.7032
276250,0.69508
276250,0.69508
793000,0.577
793000,0.577
766000,0.577
766000,0.577
19911660,0.67696
19911660,0.67696
990000,0.69508
990000,0.69508
600000,0.69508
600000,0.69508
400000,0.69508
400000,0.69508
470740,0.48924
470740,0.48924
3295000,0.776274
3295000,0.776274
1022210,0.69508
1022210,0.69508
12862500,0.70411
12862500,0.70411
2229010,0.776274
2229010,0.776274
3530000,0.776274
3530000,0.776274
3720,0.0182667
3720,0.0182667
20910,0.38113
20910,0.38113
74680,0.58692
74680,0.58692
385860,0.480566
385860,0.480566
627350,0.436818
627350,0.436818
148640,0.45516
148640,0.45516
2312180,0.59579
2312180,0.59579
790830,0.3746533
790830,0.3746533
46880,0.72286
46880,0.72286
867310,0.65107
867310,0.65107
2699420,0.69508
2699420,0.69508
876620,0.12031
876620,0.12031
4480,0.3749633
4480,0.3749633
694000,0.825126
694000,0.825126
794000,0.504466
794000,0.504466
228000,0.577
228000,0.577
3339420,0.47075
3339420,0.47075
333330,0.70997
333330,0.70997
72416830,0.73373
72416830,0.73373
222330,0.0225389
222330,0.0225389
30170,0.00545
30170,0.00545
8634080,0.00545
8634080,0.00545
2397500,0.69508
2397500,0.69508
35802990,0.6579497
35802990,0.6579497
19661380,0.645565
19661380,0.645565
2247580,0.69406
2247580,0.69406
385750,0.577
385750,0.577
8737330,0.6273057
8737330,0.6273057
485080,0.0245
485080,0.0245
305480,0.66646
305480,0.66646
4149660,0.559481
4149660,0.559481
1432000,0.559481
1432000,0.559481
4163040,0.559481
4163040,0.559481
299460,0.559481
299460,0.559481
34261870,0.559481
34261870,0.559481
4312440,0.559481
4312440,0.559481
377280,0.58698
377280,0.58698
901500,0.58698
901500,0.58698
81000,0.58698
81000,0.58698
2218880,0.7338
2218880,0.7338
569168.33,0.7877525
569168.33,0.7877525
3175407,0.7191906
3175407,0.7191906
187590,0.6939782
187590,0.6939782
569168.33,0.7877525
569168.33,0.7877525
3175407,0.7191906
3175407,0.7191906
3175407,0.7191906
3175407,0.7191906
4991336.67,0.69565
4991336.67,0.69565
569168.33,0.7877525
569168.33,0.7877525
569168.33,0.7877525
569168.33,0.7877525
569168.33,0.7877525
569168.33,0.7877525
569168.33,0.7877525
569168.33,0.7877525
14310,0.7690943
14310,0.7690943
1991630,0.7898222
1991630,0.7898222
97983.33,0.7068738
97983.33,0.7068738
53965,0.8289041
53965,0.8289041
632964,0.7790553
632964,0.7790553
3175407,0.7191906
3175407,0.7191906
4085870,0.8301926
4085870,0.8301926
849607.5,0.779111
849607.5,0.779111
469164,0.7795919
469164,0.7795919
2380110,0.6981473
2380110,0.6981473
849607.5,0.779111
849607.5,0.779111
97983.33,0.7068738
97983.33,0.7068738
19350,0.6517244
19350,0.6517244
399060,0.7109773
399060,0.7109773
40832,0.6948098
40832,0.6948098
1433692.86,0.7534478
1433692.86,0.7534478
2557730,0.7280468
2557730,0.7280468
384037.917,0.0071
384037.917,0.0071
442172.663,0.0071
442172.663,0.0071
335763.785,0.0071
335763.785,0.0071
307845.688,0.0071
307845.688,0.0071
349490.262,0.0071
349490.262,0.0071
319025.086,0.0071
319025.086,0.0071
394790.852,0.0071
394790.852,0.0071
578214.041,0.0071
578214.041,0.0071
324735.192,0.0071
324735.192,0.0071
390644.825,0.0071
390644.825,0.0071
405374.65,0.0071
405374.65,0.0071
733634.142,0.0071
733634.142,0.0071
539228.28,0.0071
539228.28,0.0071
316971.241,0.0071
316971.241,0.0071
1013346.194,0.0071
1013346.194,0.0071
406638.088,0.0071
406638.088,0.0071
306091.045,0.0071
306091.045,0.0071
1088438.358,0.0071
1088438.358,0.0071
338938.77,0.0071
338938.77,0.0071
292313.892,0.0071
292313.892,0.0071
192370.513,0.0071
192370.513,0.0071
143664,0.0071
143664,0.0071
400322.868,0.0071
400322.868,0.0071
342881.477,0.0071
342881.477,0.0071
374159.862,0.0071
374159.862,0.0071
519105.192,0.0071
519105.192,0.0071
669771.229,0.0071
669771.229,0.0071
1701729.117,0.0071
1701729.117,0.0071
292312.309,0.0071
292312.309,0.0071
503274.962,0.0071
503274.962,0.0071
315135.251,0.0071
315135.251,0.0071
1260346.34,0.0071
1260346.34,0.0071
533653.436,0.0071
533653.436,0.0071
806884.882,0.0071
806884.882,0.0071
474218.463,0.0071
474218.463,0.0071
472406.251,0.0071
472406.251,0.0071
451291.926,0.0071
451291.926,0.0071
160834.661,0.0071
160834.661,0.0071
421691.778,0.0071
421691.778,0.0071
239964.276,0.0071
