EF_W_ATM_STG_TANKS_CALC3.FACILITY_NAME,EF_W_ATM_STG_TANKS_CALC3.FACILITY_ID,EF_W_ATM_STG_TANKS_CALC3.REPORTING_YEAR,EF_W_ATM_STG_TANKS_CALC3.TABLE_NUM,EF_W_ATM_STG_TANKS_CALC3.TABLE_DESC,EF_W_ATM_STG_TANKS_CALC3.INDUSTRY_SEGMENT,EF_W_ATM_STG_TANKS_CALC3.FRACT_OIL_THROUGHPUT_FLARING,EF_W_ATM_STG_TANKS_CALC3.FRACT_THROUGHPUT_WITH_VAPOR,EF_W_ATM_STG_TANKS_CALC3.ATMOSPHERIC_TANK_COUNT,EF_W_ATM_STG_TANKS_CALC3.WELLS_WITH_SEPS,EF_W_ATM_STG_TANKS_CALC3.WELLS_WITHOUT_SEPS,EF_W_ATM_STG_TANKS_CALC3.TWO_YEAR_DELAY_INDICATOR,EF_W_ATM_STG_TANKS_CALC3.ANNUAL_OIL_THROUGHPUT,EF_W_ATM_STG_TANKS_CALC3.SUB_BASIN_IDENTIFIER,EF_W_ATM_STG_TANKS_CALC3.COUNTY_AND_STATE,EF_W_ATM_STG_TANKS_CALC3.TANKS_WITHOUT_FLARES,EF_W_ATM_STG_TANKS_CALC3.CO2_EMISSIONS_NOT_FLARED,EF_W_ATM_STG_TANKS_CALC3.CH4_EMISSIONS_NOT_FLARED,EF_W_ATM_STG_TANKS_CALC3.TANKS_WITH_FLARES,EF_W_ATM_STG_TANKS_CALC3.CO2_EMISSIONS_FROM_FLARE,EF_W_ATM_STG_TANKS_CALC3.CH4_EMISSIONS_FROM_FLARE,EF_W_ATM_STG_TANKS_CALC3.N2O_EMISSIONS_FROM_FLARE
Encino Operating  L.L.C. - Anadarko Basin,1011839,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - TEXAS  OK (139) - Shale gas,,7,1,49.7,,,,
Encino Operating  L.L.C. - Anadarko Basin,1011839,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - BEAVER  OK (7) - Shale gas,,49,7.2,347.7,,,,
GulfTex Gulf Coast Basin #220,1011847,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - KARNES  TX (255) - Oil,,3,.44184,.24192,,,,
GulfTex Gulf Coast Basin #220,1011847,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - DUVAL  TX (131) - Oil,,4,.44184,.24192,,,,
Indigo Resources LLC,1011848,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,230 - CADDO  LA (17) - High permeability gas,,60,9.7,22.3,,,,
Indigo Resources LLC,1011848,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,230 - DE SOTO  LA (31) - High permeability gas,,332,49.2,112.87,,,,
Jones Energy 345 Arkoma Basin,1009545,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,345 - COAL  OK (29) - High permeability gas,,68,5.30208,12.16512,,,,
Lime Rock Resources III-A  Williston Basin,1011873,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,395 - BURKE  ND (13) - Oil,,0,0,0,,,,
Lime Rock Resources III-A  Williston Basin,1011873,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,395 - DUNN  ND (25) - Oil,,0,0,0,,,,
Lime Rock Resources III-A  Williston Basin,1011873,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,395 - BILLINGS  ND (7) - Oil,,0,0,0,,,,
Lime Rock Resources III-A  Williston Basin,1011873,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,395 - MOUNTRAIL  ND (61) - Oil,,0,0,0,,,,
Pennsylvania General Energy Company LLC,1008882,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,160A - FOREST  PA (53) - Shale gas,,6,.9,2.03,,,,
Pennsylvania General Energy Company LLC,1008882,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,160A - FOREST  PA (53) - Oil,,556,81.9,44.84,,,,
Pennsylvania General Energy Company LLC,1008882,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,160A - MC KEAN  PA (83) - Oil,,556,81.9,44.84,,,,
Tellus Operating Group  LLC - MS Operations,1008885,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,210 - JEFFERSON DAVIS  MS (65) - High permeability gas,,6,.45,1.02,,,,
Tellus Operating Group  LLC - MS Operations,1008885,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,210 - LAMAR  MS (73) - High permeability gas,,153,22.64,51.7,,,,
Tellus Operating Group  LLC - MS Operations,1008885,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,210 - LAWRENCE  MS (77) - High permeability gas,,1,.15,.34,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - CUSTER  OK (39) - Other tight reservoir rock,,93,8.4,19.26,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - DEWEY  OK (43) - Other tight reservoir rock,,38,2.8,6.42,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - ELLIS  OK (45) - Other tight reservoir rock,,343,17.7,40.55,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - HANSFORD  TX (195) - Other tight reservoir rock,,2,.3,.68,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - HARPER  OK (59) - Other tight reservoir rock,,25,3.2,7.43,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - HEMPHILL  TX (211) - Other tight reservoir rock,,921,51,116.92,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - KIOWA  KS (97) - Other tight reservoir rock,,9,1.2,2.7,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - LIPSCOMB  TX (295) - Other tight reservoir rock,,54,7.8,17.91,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - MAJOR  OK (93) - Other tight reservoir rock,,10,1,2.37,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - OCHILTREE  TX (357) - Other tight reservoir rock,,40,3.8,8.79,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - ROBERTS  TX (393) - Other tight reservoir rock,,313,12.8,29.4,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - ROGER MILLS  OK (129) - Other tight reservoir rock,,18,2.2,5.07,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - TEXAS  OK (139) - Other tight reservoir rock,,4,.3,.68,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,360 - WASHITA  OK (149) - Other tight reservoir rock,,15,.7,1.69,,,,
